60	823097	2014	10	25	1858.18
61	47890	2015	3	26	4404.37
62	416958	2014	8	18	5414.73
63	542638	2006	2	18	694.878
64	881297	2016	7	21	7622.66
65	410950	2014	7	27	6264.27
66	360127	2012	9	29	3609.51
67	502026	2011	4	13	9661.93
68	798979	2010	2	25	3755.61
69	52069	2006	11	28	9391.99
70	114981	2010	9	17	1206.86
71	367204	2012	3	24	744.618
72	478715	2014	1	9	7380.55
73	492428	2007	10	6	3372.69
74	485350	2008	11	6	1899.1
75	825037	2009	7	12	7941.43
76	157552	2016	4	24	9396.96
77	478357	2013	11	30	1820.93
78	438102	2007	3	4	9234.58
79	551252	2015	1	17	6431.88
80	64528	2011	3	28	9549.15
81	259945	2015	2	17	8216.11
82	820697	2010	2	16	5812.25
83	651826	2007	6	3	827.926
84	495913	2014	6	12	5657.11
85	896838	2006	12	14	4452.18
86	776059	2007	5	16	4174.38
87	881589	2015	6	14	9007.77
88	351917	2012	2	1	7704.94
89	684964	2007	7	29	1417.59
90	547049	2007	12	6	4508.01
91	608013	2015	3	13	5768.23
92	672068	2010	6	1	5769.48
93	760371	2011	11	5	3261.39
94	421099	2009	8	5	4968.7
95	896934	2014	4	30	6114.87
96	269821	2015	5	13	588.823
97	634900	2014	6	26	9241.1
98	513695	2012	12	17	9092.35
99	510573	2007	1	14	9024.17
100	920897	2011	4	29	8545.88
101	59703	2010	1	5	9043.71
102	761164	2015	7	3	1233.29
103	796250	2011	9	6	4384.93
104	746030	2011	6	9	7574.48
105	426005	2015	2	15	4855.55
106	730882	2016	4	16	8775.45
107	904278	2007	9	15	8448.57
108	519304	2016	7	19	7538.63
109	181714	2005	7	14	2677.83
110	622366	2006	6	24	1029.8
111	778584	2012	7	3	3490.92
112	192287	2014	12	23	6789.72
113	474783	2013	7	23	6267.36
114	556304	2014	4	14	5784.2
115	512523	2016	4	2	4899.8
116	100291	2011	8	13	2658.39
117	960830	2012	12	27	6396.39
118	412975	2015	2	4	3966.35
119	244365	2005	11	2	9482.13
120	608344	2010	12	15	558.516
121	698650	2007	11	19	3716.02
122	506744	2015	4	8	2202.84
123	308675	2015	12	8	2915.2
124	568417	2009	4	8	4559.37
125	936943	2007	8	11	7772.1
126	575003	2005	12	9	1941.74
127	479666	2013	7	18	141.921
128	527387	2014	8	17	2015.06
129	705396	2012	7	9	2667.47
130	216490	2011	3	2	6359.06
131	672354	2007	9	5	6097.48
132	37941	2012	9	7	7887.86
133	126005	2014	10	25	2231.26
134	79166	2011	11	30	292.618
135	803457	2013	12	26	8031.73
136	931999	2006	2	4	2101.94
137	728980	2016	1	23	9745.91
138	943244	2006	7	23	4803.09
139	549943	2015	9	30	2363.99
140	156368	2005	9	17	3048.15
141	18898	2012	9	5	648.784
142	410776	2015	11	22	2165.87
143	185366	2010	8	25	532.508
144	986774	2013	4	18	1333.71
145	564468	2005	8	18	7844.11
146	587968	2016	2	28	1001.61
147	400100	2010	5	8	8567.37
148	184971	2014	4	23	2295.07
149	331785	2008	6	18	9801.29
150	25611	2010	10	16	7919.97
151	86434	2013	1	18	8310.76
152	886346	2014	1	16	4654.41
153	659616	2006	7	31	4710.07
154	206486	2009	9	3	510.019
155	189644	2009	5	19	6037.46
156	151424	2016	4	13	7658.73
157	28316	2015	1	11	3256.4
158	34096	2005	4	3	111.732
159	788252	2006	10	27	9246.39
160	404513	2012	9	23	7530.73
161	897915	2008	10	19	5097.49
162	348942	2012	8	5	6996.92
163	716933	2010	4	12	2209.3
164	168036	2007	10	12	4802.82
165	103019	2010	11	24	5633.06
166	492033	2012	2	10	6669.92
167	132763	2008	6	28	1382.09
168	881235	2015	4	23	1906.14
169	648795	2008	2	6	6929.68
170	718930	2005	3	30	6444.75
171	693443	2013	4	4	8283.91
172	772485	2006	4	23	4353.69
173	244538	2016	11	26	8885.26
174	457626	2008	2	20	9561.88
175	647495	2010	5	2	1534.86
176	631931	2015	2	6	2660.72
177	871596	2015	2	6	6332.69
178	347750	2012	9	13	245.006
179	780968	2013	10	14	2460.9
180	27652	2013	9	25	5203.6
181	682713	2009	3	11	3512.87
182	74545	2015	9	12	8496.12
183	434783	2009	4	26	7845.1
184	257106	2007	10	22	9016.51
185	44728	2013	7	15	7453.48
186	56540	2008	2	29	458.75
187	21718	2005	4	1	4909.67
188	676870	2006	5	20	6509.02
189	713759	2006	12	6	4503.43
190	920186	2011	8	10	3850.48
191	501257	2012	12	16	6146.51
192	436657	2015	4	2	689.582
193	980587	2013	9	22	5006.4
194	259196	2008	9	3	5672.75
195	185456	2016	2	2	9403.41
196	303752	2006	5	17	1610.45
197	689835	2005	6	15	4636.58
198	707326	2005	3	16	5094.74
199	723449	2016	4	15	8036.4
200	772385	2010	9	21	6337.28
201	71211	2014	8	24	9055.08
202	872955	2013	2	22	8651.42
203	436325	2008	9	11	1883.65
204	848206	2014	3	15	6802.24
205	525924	2007	11	17	4916.78
206	625873	2005	11	7	4238.28
207	278995	2005	10	4	455.357
208	319018	2013	12	22	5778.92
209	627833	2016	4	29	8028.89
210	157992	2009	5	5	5230.45
211	814912	2007	5	23	6549.96
212	510996	2008	12	3	4175.48
213	729011	2010	11	9	1399.35
214	886809	2012	10	19	9632.73
215	733858	2016	9	22	8141.73
216	807386	2013	2	24	6278.09
217	589769	2007	10	28	1174.95
218	736946	2015	8	3	3179.57
219	902729	2006	2	6	1910.77
220	438412	2009	2	15	554.336
221	672919	2013	1	12	2225.77
222	845177	2015	5	27	4075.98
223	493712	2014	5	28	7817.4
224	704860	2011	8	1	1793.17
225	777672	2008	4	15	7596.01
226	611364	2007	11	20	3975.41
227	470136	2011	6	20	3064
228	662590	2006	12	9	6767.95
229	897793	2007	4	23	421.907
230	99367	2005	8	10	1170.53
231	310254	2010	8	9	4378.25
232	524128	2005	9	4	1919.47
233	45015	2011	6	28	5991.68
234	209057	2012	12	1	4844.44
235	44463	2008	8	28	5678.54
236	914940	2009	9	24	5885.73
237	138542	2010	8	13	5244.13
238	817002	2009	3	13	2041.12
239	507574	2014	4	6	5733.63
240	509857	2006	8	14	5584.13
241	240030	2007	3	12	6414.52
242	887088	2008	7	3	6137.22
243	831150	2006	9	23	8444.12
244	26620	2009	3	15	5803.86
245	539254	2007	11	15	9381.53
246	539452	2011	3	21	8582.07
247	882692	2009	7	23	9972.12
248	149836	2008	12	11	9600.07
249	832558	2014	2	27	9944.76
250	164743	2014	3	20	2810.66
251	880859	2012	2	16	3988.2
252	964617	2008	7	20	8370.39
253	113187	2008	3	5	706.793
254	906448	2013	6	7	389.864
255	244946	2014	2	27	8413.34
256	305253	2009	8	26	4169.22
257	203609	2005	6	7	6619.6
258	559647	2016	2	10	1364.67
259	595917	2011	4	28	1858.21
260	86576	2005	2	26	9088.91
261	732216	2009	4	11	7284.58
262	193407	2011	8	16	3303.5
263	189353	2010	7	28	1634.46
264	44121	2011	11	1	2293.67
265	969075	2007	1	8	3460.59
266	217891	2006	8	2	4189.48
267	260759	2011	1	18	2446.1
268	165280	2015	1	24	3955.14
269	401301	2012	10	18	3022.64
270	150891	2005	6	20	9212.54
271	523807	2012	2	14	1075.26
272	192663	2005	10	5	3092.29
273	212103	2014	5	31	7315.89
274	820207	2007	3	12	3355.1
275	913265	2007	10	30	607.711
276	379272	2009	4	1	9276.65
277	271217	2009	11	13	1359.1
278	233536	2005	2	19	5176.27
279	751380	2010	10	4	2505
280	153496	2014	11	2	6594.58
281	510427	2013	7	10	5684.54
282	62	2005	10	1	7128.4
283	697717	2011	2	6	2676.66
284	662072	2010	10	10	2947.23
285	414307	2007	4	21	153.672
286	276432	2016	8	12	9828.57
287	878258	2015	5	15	4509.78
288	591824	2014	7	8	6188.54
289	80815	2008	4	14	1782.18
290	310916	2011	3	26	6279.62
291	149509	2014	7	24	1667.66
292	842182	2011	3	26	5846.61
293	393205	2012	8	18	6742.05
294	361845	2011	11	22	8786.9
295	140641	2013	3	17	6427.88
296	332747	2010	1	4	105.603
297	486457	2015	10	28	1394.04
298	960263	2006	10	21	369.964
299	797830	2006	12	18	3337.71
300	692357	2010	7	26	7303.42
301	851156	2009	6	11	6661.22
302	506601	2010	10	11	2091.49
303	166091	2010	10	18	1312
304	77818	2015	4	23	9320.86
305	576919	2008	8	28	7988.91
306	962311	2011	6	17	9122.35
307	938140	2008	4	8	7155.62
308	456573	2012	7	22	2440.75
309	160573	2013	10	9	7228.37
310	719879	2016	3	10	439.103
311	615	2008	1	11	1024.38
312	669363	2016	12	24	1027.27
313	529891	2015	11	5	5316.85
314	37764	2013	5	25	8812.45
315	85479	2012	4	19	9623.81
316	742048	2012	3	31	9997.81
317	319056	2009	3	29	7162.97
318	801732	2013	4	8	6290.24
319	1903	2016	5	26	6030.36
320	226870	2016	5	21	3577.97
321	491578	2016	12	17	7110.55
322	695754	2011	11	21	8324.77
323	445080	2010	7	7	5515.51
324	909362	2012	6	11	7243.52
325	189092	2005	1	6	8748.1
326	939417	2014	3	13	3692.26
327	577101	2008	7	6	3393.43
328	334458	2007	11	24	220.819
329	129694	2014	6	16	5620.23
330	921659	2008	12	26	8924.52
331	434936	2016	3	28	273.132
332	52935	2012	3	2	7763.43
333	441	2009	1	18	7995.1
334	362437	2010	11	30	3850.41
335	385606	2015	5	2	9131.84
336	876760	2013	9	3	1120.35
337	970388	2008	7	27	4980.59
338	879439	2013	12	11	8395.31
339	995211	2011	10	1	1322
340	877205	2007	6	10	6676.31
341	878923	2005	3	4	3816.5
342	390166	2011	9	29	8999.36
343	229836	2015	7	5	3136.61
344	693093	2014	5	27	7823.87
345	577878	2009	1	15	469.088
346	396054	2010	6	12	9060.74
347	377579	2016	6	30	5778.76
348	354732	2016	6	11	8901.4
349	577185	2013	6	3	4144.41
350	509918	2007	10	11	1112.41
351	622750	2011	5	25	9576.7
352	555932	2011	7	22	1462.91
353	707115	2010	4	10	9174.8
354	88478	2005	5	14	2368.1
355	74065	2014	3	18	1348.94
356	167856	2006	7	17	3768.29
357	363061	2016	10	27	7419.57
358	67455	2013	1	11	6396.25
359	169653	2009	5	22	6632.24
360	803262	2009	12	23	3460.78
361	528755	2014	4	19	9336.18
362	319640	2007	7	7	2464.37
363	867798	2005	12	31	8916.58
364	92980	2013	8	26	2759.38
365	693797	2012	8	18	6701.45
366	134853	2010	10	31	3979.38
367	136050	2012	6	14	4816.85
368	675565	2007	1	1	9835.9
369	204743	2006	3	21	6532.99
370	996535	2014	5	31	3218.04
371	551849	2016	9	10	9326.43
372	937217	2014	10	6	7510
373	54364	2013	4	20	9423.16
374	505308	2013	9	10	5637.67
375	239301	2016	7	28	2259.36
376	298594	2010	11	21	930.507
377	903228	2011	1	14	4889.13
378	162276	2009	6	21	3559.92
379	162644	2011	2	15	3262.21
380	801874	2006	1	30	4894.98
381	990341	2012	9	16	7403.47
382	7345	2010	4	25	813.067
383	521209	2016	8	11	6327.06
384	894224	2007	10	23	7490.6
385	447088	2007	5	17	1542.32
386	183737	2005	11	28	8371.58
387	111282	2008	7	28	1446.92
388	843595	2008	8	20	9393.99
389	475835	2009	1	10	7571.46
390	353712	2014	1	31	4406.87
391	625346	2007	12	15	6076.07
392	57351	2015	8	7	1988
393	234903	2005	5	24	992.009
394	269210	2012	1	23	9675.43
395	500827	2009	8	11	3751.48
396	117381	2014	12	6	4714.47
397	605629	2014	2	13	5904.58
398	831909	2015	3	18	4838.83
399	617507	2010	12	10	371.838
400	947498	2012	1	4	7790.97
401	284180	2007	11	27	3434.63
402	577728	2015	8	20	9269.14
403	641507	2014	11	9	3997.43
404	474110	2009	5	8	731.169
405	875856	2010	5	25	1784.87
406	822904	2011	12	21	8007.69
407	528978	2011	7	19	9028.98
408	8378	2014	11	1	8053.42
409	381365	2012	9	28	9593.99
410	618466	2011	6	19	3989.04
411	377136	2011	9	22	7335.82
412	305054	2005	2	26	3139.24
413	128398	2016	10	27	9018.03
414	595240	2007	6	18	6620.46
415	8895	2010	4	26	3096.55
416	363245	2005	2	18	9428.26
417	83775	2005	2	23	6671.6
418	965517	2010	10	11	2397.9
419	158727	2013	5	3	2843
420	225742	2005	1	18	1317.73
421	703907	2011	8	8	1923.45
422	741898	2005	5	19	9344.11
423	643532	2015	4	22	3710.28
424	869134	2011	9	19	7266.52
425	835773	2015	11	20	2880.57
426	372138	2011	4	6	3016.18
427	287265	2005	11	17	3743.47
428	656449	2016	8	23	5925.29
429	628941	2012	6	9	2828.56
430	967739	2014	9	12	3585.34
431	888781	2013	6	3	9981.33
432	615673	2012	12	18	4204.34
433	240886	2011	7	15	3853.1
434	906610	2009	8	8	8338.49
435	497212	2012	9	15	6143.83
436	930977	2015	6	27	3065.44
437	82222	2015	12	12	1269.83
438	195675	2013	10	23	4366.71
439	135652	2015	3	24	5299.9
440	540826	2012	8	19	6513.45
441	157935	2009	1	18	5324.84
442	453609	2014	9	29	4881.08
443	638294	2014	12	10	5042.1
444	250750	2009	7	31	1326.5
445	444968	2011	4	9	6772.18
446	996858	2007	3	17	2202.3
447	408510	2014	6	21	21.7408
448	539683	2010	4	19	8831.25
449	678496	2010	6	29	7803.32
450	47866	2010	7	30	2005.41
451	495342	2007	3	17	4369.47
452	760175	2008	11	16	3629.04
453	334436	2015	12	2	3366.28
454	700503	2009	3	28	4780.15
455	848	2008	6	13	8978.36
456	925742	2016	5	30	581.422
457	196138	2010	9	26	6430.01
458	920496	2014	2	17	1020
459	318736	2016	8	19	1873.75
460	215622	2016	4	4	8128.1
461	901058	2005	12	7	186.1
462	777796	2009	1	21	8639.55
463	487520	2013	8	29	560.458
464	961073	2013	12	29	3945.17
465	643565	2009	1	30	9539.57
466	149677	2012	10	20	7740.88
467	94009	2016	4	2	6426.47
468	965396	2009	7	25	4455.19
469	835940	2012	1	19	4934.68
470	717856	2016	1	5	7477.82
471	964549	2007	5	15	6263.98
472	864859	2013	7	21	7846.33
473	326797	2010	5	6	7303.52
474	20511	2013	12	3	2163.72
475	564434	2010	10	20	287.242
476	767546	2006	2	20	9875.21
477	260301	2015	11	15	3312.64
478	555920	2009	6	19	42.3479
479	174130	2012	8	11	9755.08
480	370591	2011	6	11	7914.63
481	116992	2008	7	24	8075.7
482	835018	2006	5	5	9332.76
483	569700	2016	5	15	5503.17
484	181113	2016	3	2	2373.25
485	718673	2013	4	4	6542.11
486	318156	2007	11	21	4803.47
487	199250	2014	9	14	7374.84
488	886303	2005	1	22	1662.33
489	885255	2010	12	13	4559.68
490	457616	2006	7	13	7159.81
491	491751	2015	6	16	4431.55
492	105877	2010	1	18	7098.48
493	421849	2005	10	13	818.833
494	212305	2007	12	12	576.387
495	734205	2014	2	19	4437.73
496	496564	2013	3	28	6653.66
497	804537	2015	3	30	398.72
498	128986	2015	12	2	4508.67
499	725587	2016	8	26	6072.57
500	168039	2007	8	26	9837.16
501	323028	2006	5	29	4337.77
502	489907	2015	11	11	3010.19
503	224143	2006	10	19	8587.85
504	591546	2006	5	14	2710.07
505	808211	2012	9	18	4729.01
506	48249	2015	5	22	8100.6
507	675281	2010	1	20	1488.17
508	174239	2010	12	27	6576.69
509	448005	2012	4	23	5063.56
510	323355	2012	4	11	4670.46
511	639224	2010	2	23	9855.2
512	640739	2015	9	7	8303.92
513	396313	2014	4	30	2943.85
514	736902	2006	1	22	60.0366
515	903485	2015	7	5	622.836
516	801205	2015	7	6	3116.84
517	477575	2012	2	25	9229.13
518	405224	2012	11	6	7925.05
519	637079	2009	4	17	9469.4
520	212655	2005	12	2	6460.5
521	169863	2015	12	16	6061.43
522	444813	2016	5	6	697.072
523	568636	2005	8	15	3168.02
524	498874	2011	11	19	6414.99
525	679422	2005	3	12	4360.71
526	40215	2015	4	1	2185.04
527	393443	2012	5	16	9828.56
528	857127	2013	4	4	9794.37
529	402021	2014	8	5	9480.35
530	625206	2014	9	3	8318.03
531	120394	2010	6	18	1539.2
532	937378	2010	5	18	5161.62
533	134482	2007	8	20	3700.56
534	526963	2012	1	13	2531.17
535	129434	2009	8	29	4642.79
536	135650	2015	1	15	5426.36
537	80863	2005	5	25	6997.65
538	950557	2005	10	21	1239.6
539	390822	2011	2	22	5133.12
540	234481	2015	12	6	4000.69
541	955307	2015	7	27	6078.39
542	942001	2007	4	2	3481.59
543	502874	2014	7	8	6568.73
544	59380	2016	12	24	8639.44
545	310589	2005	9	7	7871.1
546	950747	2007	11	2	7922.18
547	812099	2016	5	12	3467.73
548	217406	2016	10	24	6716.24
549	988584	2006	4	21	3477.53
550	686521	2009	5	9	6297.5
551	212925	2012	10	18	8903.03
552	326706	2016	11	23	5364.52
553	156463	2012	3	11	7459.78
554	655103	2008	12	16	8319.85
555	179354	2009	1	12	8269.64
556	792231	2005	8	19	386.191
557	71976	2013	12	8	104.978
558	436628	2009	11	18	7421.77
559	775009	2011	11	25	3319.35
560	829156	2012	3	2	9900.46
561	708423	2010	11	14	5126.01
562	282543	2013	2	17	8394.29
563	280376	2008	2	6	5028.1
564	729889	2007	5	22	1072.02
565	738724	2013	5	1	4027.95
566	780805	2016	12	24	972.736
567	877973	2005	11	7	6862.81
568	328636	2009	3	8	9112.38
569	180709	2007	12	17	1451.77
570	994767	2005	5	7	5499.31
571	687355	2009	4	6	3429.61
572	150919	2010	4	27	7870.47
573	906404	2016	9	8	8648.25
574	117235	2009	5	24	8614.32
575	83688	2011	8	16	8045.06
576	324486	2012	1	3	9864.21
577	775575	2006	12	24	9660.48
578	363773	2016	7	2	7185.71
579	25406	2016	6	5	5058.55
580	909562	2016	7	10	3190.95
581	33247	2014	11	14	8448.89
582	47819	2013	8	8	5254.06
583	495566	2016	4	10	790.455
584	517659	2008	8	14	3671.94
585	432640	2009	5	5	2053.92
586	20142	2011	7	4	3290.88
587	975134	2005	9	6	275.791
588	521987	2005	9	23	1880.87
589	169814	2005	9	25	8104.14
590	636236	2007	11	16	3151.92
591	438506	2016	4	29	5018.63
592	805325	2006	1	19	5606.88
593	475609	2011	8	28	8572.52
594	831669	2015	3	24	9976.76
595	944187	2016	2	4	6466.51
596	256855	2016	8	11	617.799
597	335234	2008	2	10	2045.62
598	70703	2008	11	19	1847.45
599	3953	2010	9	22	587.984
600	225144	2016	1	21	944.02
601	614420	2011	10	18	6125.82
602	664857	2007	2	1	9115.58
603	554772	2005	8	21	6291.86
604	728610	2013	4	17	7085.5
605	607387	2009	10	17	3627.43
606	615375	2012	4	14	7447.04
607	243111	2016	12	22	6680.29
608	558581	2005	12	9	962.037
609	895473	2007	11	16	5274.57
610	966434	2015	8	25	8034
611	743801	2005	8	26	3621.07
612	924844	2015	5	11	4107.87
613	96077	2014	11	29	7558.11
614	910306	2011	1	2	4808.13
615	30284	2016	5	29	5041.69
616	572306	2013	5	31	1391.4
617	529983	2009	7	4	9541.47
618	352266	2011	4	18	7914.73
619	287850	2015	2	16	6491.3
620	933015	2007	9	26	2138.87
621	803554	2008	3	7	6712.72
622	66034	2014	4	13	4702.12
623	854981	2012	4	15	3235.97
624	700299	2016	8	12	1722.15
625	413301	2009	5	20	1411.06
626	567693	2007	3	2	8747.54
627	991166	2011	5	29	7579.74
628	263126	2009	7	29	133.777
629	839247	2007	4	30	5569.18
630	124570	2012	9	15	8896.83
631	903508	2007	12	7	4658.31
632	217315	2009	9	30	736.997
633	670792	2016	2	6	3591.25
634	813369	2008	7	16	8.26085
635	884019	2013	8	20	7430.05
636	691342	2009	5	7	8708.64
637	602978	2007	9	3	2078.77
638	791478	2009	8	9	4635.69
639	206119	2007	7	31	2945.97
640	286082	2007	7	30	6204.98
641	704893	2006	12	9	9436.64
642	158326	2016	12	9	6285.61
643	218250	2006	2	1	2092.06
644	119781	2006	11	26	156.821
645	568427	2011	1	4	8696.14
646	606074	2008	9	22	4198.91
647	109070	2006	7	2	399.303
648	109044	2013	8	17	2281.72
649	889695	2006	6	22	5251.51
650	215693	2006	3	4	7169.65
651	29738	2014	5	5	7529.7
652	171058	2016	7	9	5498.83
653	880316	2010	10	4	4509.74
654	517544	2009	1	6	1250.04
655	939178	2014	3	8	79.4268
656	492698	2014	7	22	2235.83
657	764974	2015	7	24	7670.9
658	482798	2009	4	2	6147.03
659	312177	2013	4	10	6742.73
660	506843	2010	12	8	7255.23
661	869601	2009	2	17	2134.64
662	686684	2006	4	1	4477.67
663	624742	2005	1	19	1587.53
664	158326	2016	2	15	2530.78
665	477991	2012	4	9	5177.38
666	629857	2005	5	27	5100.56
667	518439	2009	4	4	7136.49
668	295564	2011	1	9	3766.35
669	110766	2012	6	2	1198.47
670	263821	2005	9	20	3985.59
671	580340	2014	9	2	3600.11
672	709720	2008	12	2	6532.23
673	727153	2008	6	5	2052.66
674	904541	2012	8	6	2877.72
675	584763	2006	1	26	6480.27
676	390906	2016	9	10	5992.86
677	202652	2016	10	2	2172.95
678	80078	2015	6	22	198.508
679	632135	2008	11	8	7639.44
680	609389	2005	7	4	1138.92
681	184304	2012	1	20	6037.97
682	21231	2014	10	28	4511.05
683	714366	2009	9	30	2247.09
684	687984	2016	2	10	6303.69
685	608339	2009	5	29	6372.32
686	960742	2007	5	19	489.503
687	708399	2005	1	29	4300.34
688	585401	2014	2	8	3681.81
689	12357	2013	3	10	2301.17
690	575704	2015	10	26	9516.43
691	266678	2005	6	7	4541.08
692	188657	2013	11	29	6582.62
693	410002	2015	3	15	1364.44
694	216612	2011	11	14	6216.59
695	229611	2005	12	26	176.893
696	304031	2014	7	25	7103.16
697	273537	2008	6	9	8213.08
698	731601	2005	10	9	6850.98
699	440916	2010	9	18	272.071
700	270025	2008	4	27	1375.23
701	346122	2008	3	13	2802.71
702	521168	2008	4	6	3968.85
703	443963	2013	9	27	7167.39
704	231891	2009	1	7	5250.42
705	379423	2016	7	27	6711.2
706	511687	2015	1	17	4975.67
707	612625	2009	6	23	602.988
708	442754	2009	8	26	5241.54
709	453300	2012	11	18	3721.51
710	747808	2009	10	31	4635.31
711	557524	2008	3	9	2753.31
712	481434	2010	12	19	8161.32
713	737225	2011	4	6	4175.83
714	314204	2014	1	15	2118.11
715	903089	2007	11	29	8204.89
716	951196	2013	8	23	2475.49
717	550242	2015	10	19	5555.93
718	851051	2012	9	15	7082.32
719	255504	2007	6	6	7410.85
720	411866	2007	4	7	5057.52
721	167968	2005	6	11	1585.21
722	264473	2016	10	10	5694.48
723	714017	2010	9	28	7612.21
724	841244	2014	3	7	7427.73
725	781249	2010	3	10	6952.16
726	498692	2011	6	7	9636.01
727	236054	2009	3	28	7633.93
728	341027	2012	6	19	5785.21
729	205813	2006	10	7	4111.65
730	452967	2005	9	28	6167.26
731	319810	2005	2	22	4386.12
732	757704	2013	9	24	1826.18
733	257340	2006	2	15	781.423
734	337876	2013	12	27	5492.94
735	982573	2006	6	27	8399.05
736	279207	2012	12	4	7990.66
737	900847	2011	7	3	8957.97
738	667994	2016	11	29	1184.3
739	447600	2014	10	11	2703.38
740	573364	2011	3	26	7103.89
741	508765	2014	12	18	9416.22
742	841020	2005	5	30	3301.71
743	190304	2010	2	3	8236.05
744	321839	2006	4	30	7810.28
745	739985	2015	10	9	9544.33
746	163206	2016	9	28	6072.15
747	470318	2012	5	5	7845.01
748	111567	2006	8	21	5621.04
749	279699	2015	5	9	1962.55
750	451907	2007	7	3	8733.1
751	716923	2008	2	1	4927.18
752	107689	2015	10	8	3314.06
753	946211	2016	9	8	1100.49
754	594022	2013	1	21	2063.22
755	657588	2005	10	6	7767.3
756	501540	2009	8	20	4295.42
757	313907	2014	9	13	9941.41
758	522307	2009	1	29	6757.19
759	817557	2013	4	13	6861.05
760	374847	2005	6	25	5643.3
761	699401	2014	3	27	258.558
762	558191	2011	7	5	3269.4
763	888888	2011	11	12	798.883
764	681869	2007	8	6	7100.66
765	81812	2016	11	26	166.229
766	380995	2009	8	29	5169.61
767	563233	2007	12	4	5100.94
768	143477	2009	3	9	1035.3
769	33062	2013	3	29	7553.84
770	737181	2014	11	3	7264.06
771	710361	2005	6	11	6201.74
772	262718	2010	3	16	7863.88
773	822685	2015	11	1	8376.68
774	679638	2013	10	26	9128.15
775	674543	2005	10	13	3300.32
776	851284	2011	11	2	8759.63
777	303576	2007	1	23	7233.76
778	775098	2005	2	26	1963.38
779	844625	2012	12	25	8687.42
780	942048	2016	6	6	9629.36
781	69382	2006	9	13	9362.86
782	155015	2008	8	26	8199
783	58149	2008	8	22	2968.22
784	687417	2009	12	3	453.926
785	913967	2005	9	2	6730.68
786	250916	2006	6	15	7412.74
787	586077	2007	12	3	7091.34
788	415800	2009	9	22	9685.64
789	653559	2009	11	1	4859.28
790	988730	2011	12	9	5690.72
791	385278	2009	10	23	2640.58
792	27934	2010	1	29	8753.2
793	510802	2005	11	25	3182.69
794	145253	2008	5	26	4561.27
795	125210	2009	5	29	8305.51
796	73534	2015	6	20	7126.58
797	638484	2016	1	12	9477.68
798	143647	2008	9	15	580.148
799	54241	2012	11	26	5037.68
800	827259	2013	6	24	1543.18
801	620674	2012	6	1	9674.81
802	455811	2014	6	3	6297.73
803	592027	2007	7	5	6025.16
804	490732	2013	6	6	1256.39
805	613594	2013	4	30	3741.18
806	802768	2006	10	25	6031.29
807	782470	2016	6	24	3049.74
808	695289	2013	11	6	98.2345
809	102684	2014	11	12	809.052
810	774308	2014	8	14	3820.49
811	91589	2008	11	19	2401.77
812	660640	2009	7	27	3221.25
813	948968	2008	6	20	9489.33
814	724824	2006	9	22	5148.91
815	771515	2015	10	26	4600.74
816	466533	2005	5	14	4386.56
817	489689	2007	12	13	8367.98
818	72119	2006	12	23	353.139
819	520180	2012	6	10	7090.96
820	782255	2009	6	30	4606.95
821	907426	2006	10	31	960.014
822	495557	2014	4	20	8497.15
823	154628	2014	8	7	3849.31
824	538302	2007	5	3	6655.34
825	626256	2010	2	19	9396.49
826	674025	2008	10	19	6275.7
827	564605	2008	11	14	6651.56
828	275744	2010	2	14	2840.31
829	716259	2006	1	16	4444.81
