225	81898	9	173	888.9	7145
226	68871	3	57	284.8	5943
227	405458	3	54	293.6	8250
228	846410	2	31	167.7	3381
229	232882	3	50	252.85	2733
230	159243	3	57	209.4	709
231	78747	3	54	237.1	7836
232	210966	3	58	203.7	6171
233	541726	2	38	187.2	1957
234	997080	3	42	235.2	4267
235	107932	2	32	112.35	7573
236	813376	2	39	198.85	7271
237	827351	2	27	131.75	4409
238	495815	3	53	211.2	1145
239	499161	3	43	206.95	5776
240	908362	3	54	272.85	1696
241	879419	2	30	171.45	6282
242	414192	3	41	260.1	1594
243	258208	1	4	85.25	4446
244	66307	1	15	94.65	6072
245	970793	1	3	35.4	3828
246	822540	3	48	287.5	8534
247	876101	3	44	266.15	9540
248	807367	3	44	220.25	6007
249	257117	1	3	99.1	447
250	351531	1	16	66.45	1405
251	808884	2	28	177.5	9477
252	716305	10	189	970.5	1003
253	153675	2	26	148.5	9522
254	252375	1	7	65.65	351
255	18215	1	11	19.8	5476
256	33733	1	6	79.35	969
257	429286	1	9	83.35	2666
258	818951	3	47	280.5	4559
259	568369	1	4	55.4	3687
260	838968	1	19	75.2	2515
261	621882	3	43	203.3	3384
262	443679	2	30	178.65	7000
263	185501	2	39	164.1	6011
264	761940	1	8	48.2	5402
265	599688	3	47	217.75	1788
266	703520	1	11	49	1114
267	177197	2	27	172.4	1245
268	716872	1	16	99.65	759
269	161134	1	1	67.95	2140
270	317384	10	193	963.25	5079
271	756682	1	13	40.8	8284
272	722271	3	47	204.4	2007
273	402399	2	25	148.25	8989
274	908296	1	14	84.65	9464
275	91054	1	20	3.9	2937
276	41919	1	5	50.55	2593
277	96559	1	13	14.2	7944
278	729302	2	37	189.35	3231
279	830173	1	14	93.1	2332
280	26162	3	43	229.25	3772
281	330088	1	19	64.2	3357
282	244050	3	43	257.6	8055
283	124585	1	20	36.85	2038
284	2865	1	6	79	6059
285	690317	1	8	60.15	5713
286	519820	3	48	294	1866
287	137305	3	60	215.25	8586
288	401071	1	13	50.7	9774
289	563190	1	15	64.7	3710
290	741846	2	31	114.35	8003
291	683567	1	18	56.65	4428
292	94349	3	50	289.75	8016
293	243320	3	54	268.65	2522
294	664560	2	31	110.55	5342
295	659302	1	2	48.45	1190
296	509752	3	43	243.7	7228
297	487328	2	25	186.2	1300
298	775237	9	173	899.3	1223
299	77686	2	34	111.05	5902
300	635543	3	50	215.95	7483
301	424104	3	45	212.4	5962
302	653083	2	31	112.2	5592
303	45417	2	25	194.15	6720
304	695485	2	28	141.35	6251
305	388755	8	154	748.85	9233
306	920255	3	51	256.35	4800
307	263787	10	200	939.75	7940
308	772106	2	36	106.9	6168
309	594201	2	33	114.6	5262
310	538892	2	26	165.7	309
311	51124	3	55	298.35	3966
312	9458	1	9	56.7	6714
313	476252	2	26	165.25	7332
314	672848	3	51	254.25	7672
315	172638	3	52	285.5	3173
316	31737	1	10	54.4	3102
317	530459	3	55	253.65	9945
318	233742	1	14	99.6	8888
319	152931	1	10	46.95	1360
320	707985	2	29	104.35	2013
321	567288	3	50	217.05	7187
322	27385	2	32	127.9	5642
323	378351	1	17	91.35	3118
324	270220	2	21	158.5	3242
325	444771	3	44	239.9	697
326	554932	2	32	137.2	4414
327	101339	1	5	15.8	9943
328	167284	3	45	282.9	8248
329	535176	4	76	366.55	1777
330	375502	1	1	31.05	3446
331	204837	6	105	570.1	1947
332	430246	3	41	202.55	686
333	887076	2	25	178.95	1238
334	555305	3	42	246.65	3449
335	664397	2	25	105	3598
336	2126	1	7	26.9	2971
337	972855	3	45	239.3	2049
338	81870	7	132	630.5	8540
339	182474	1	4	93	4080
340	342740	3	44	269.45	1120
341	705918	1	2	24.25	4958
342	882729	10	187	930	2126
343	903956	1	16	12.5	5101
344	631075	5	99	410.65	5680
345	628289	2	37	145.9	9922
346	683613	1	14	98.65	4932
347	91806	1	3	92.35	252
348	473899	3	53	254.9	6760
349	539386	2	28	160.35	4141
350	488020	1	3	95.15	2864
351	323299	1	15	1.55	6599
352	867935	3	42	264.2	7862
353	779456	2	22	111.8	267
354	932749	1	20	16.5	1230
355	576225	5	96	428.1	1474
356	639007	2	30	157.5	7398
357	804810	3	52	202.4	6512
358	208435	2	28	148.1	1420
359	961935	3	60	255.4	5805
360	360857	1	11	23.45	5782
361	727989	3	47	227.25	4991
362	758232	2	29	146.5	2997
363	929235	10	195	909.2	6245
364	528085	3	52	288.65	305
365	891584	1	4	32.2	7943
366	874797	2	33	199.25	9297
367	137217	2	33	157.15	1433
368	907888	2	38	122.35	3220
369	691076	2	37	100.35	6665
370	437486	3	52	206.6	4838
371	189164	2	39	182.5	8853
372	20156	1	10	78.85	5868
373	621030	3	48	234.7	3812
374	173643	1	14	75.45	9512
375	781225	2	26	188.95	5576
376	864485	1	11	68.2	9849
377	683008	3	54	233.2	2902
378	763698	10	182	937.4	320
379	944200	10	183	914.05	1569
380	543996	10	187	937.15	9782
381	18423	3	60	231.3	6636
382	388361	3	52	249.15	1668
383	569172	6	108	594.35	6016
384	584138	3	60	215.35	8127
385	80770	3	45	251.85	8835
386	374403	2	39	117.4	2514
387	40329	3	49	201.4	7351
388	171306	1	11	56.85	9596
389	85682	9	170	830.9	739
390	946871	1	15	84.75	608
391	33970	2	39	157.05	7736
392	936146	3	52	234	5161
393	543772	1	17	9.5	6973
394	144456	2	28	116.15	4374
395	543132	8	157	753.25	3404
396	954157	3	41	240.2	4911
397	491969	2	24	123.35	5614
398	947211	1	20	27.05	3614
399	105499	1	20	30.6	2609
400	99795	1	8	64.7	7332
401	201339	2	27	181	9404
402	829613	2	26	170.35	3245
403	776524	2	22	109.5	4140
404	595414	1	12	44.5	6502
405	809139	1	11	58.1	4
406	72495	1	13	65.8	4333
407	942706	3	42	218	6027
408	239876	3	53	295.2	9431
409	822213	1	14	13.85	6590
410	637969	3	50	219.95	8648
411	363086	2	25	121.9	4104
412	176493	2	25	149.45	7971
413	64299	3	45	270.95	4233
414	864945	1	3	83.45	480
415	415274	3	55	217.95	770
416	168398	1	17	43.9	7802
417	394336	1	11	63.15	4687
418	383217	1	3	9.35	8106
419	380802	10	181	985.9	1955
420	483886	2	38	197.7	4760
421	80863	2	33	140.1	5938
422	798808	3	45	284.45	2268
423	648164	2	34	109.9	4952
424	381769	1	15	61.3	5667
425	386333	1	3	28.6	7293
426	170122	3	53	228.8	9003
427	161183	3	58	296.05	215
428	634758	1	12	19.35	6834
429	146839	2	25	153.05	8559
430	692477	3	54	246.5	4321
431	220584	2	28	111.05	5407
432	286615	3	41	254	1023
433	694025	3	58	287.2	5841
434	398172	1	8	86.3	2336
435	241863	3	57	233.05	3854
436	787985	2	38	158.75	9491
437	804940	7	135	612.85	9896
438	400935	1	10	24.65	9421
439	799194	8	158	711.65	6324
440	796174	3	41	277.65	3672
441	746869	2	40	194	8100
442	231473	3	60	286.4	2488
443	583545	4	80	324.65	5122
444	984749	1	17	87.35	9040
445	231689	1	3	82.75	4111
446	826656	1	15	88.75	1175
447	819850	10	195	965.5	1895
448	409504	1	19	73.55	9084
449	86866	3	49	211.4	3280
450	169870	1	4	7.35	9157
451	709519	2	35	163.65	1355
452	520952	1	10	4.1	7196
453	156891	2	25	148.85	8854
454	234605	1	16	36.4	2101
455	393809	1	11	48.75	4166
456	725016	2	38	144.75	8070
457	479026	3	58	203	7349
458	833085	3	48	223.45	859
459	329141	1	19	61.65	8396
460	888248	5	99	463.2	8024
461	362006	1	8	37.6	2198
462	556030	3	49	261	7215
463	977624	2	30	180.95	3671
464	449023	2	40	188.55	7508
465	157489	2	26	140.15	6105
466	223088	3	42	277.1	157
467	418886	1	13	88.8	8225
468	97130	1	17	88.15	2735
469	956770	3	43	222.85	4555
470	893056	3	56	293.15	3400
471	856010	7	131	618.6	3786
472	728937	3	44	258.1	5199
473	376578	1	11	60.9	2177
474	543250	2	30	116.35	8599
475	507388	3	59	281.45	8513
476	295022	1	8	45.95	8014
477	197964	3	47	293.7	2604
478	288657	3	50	294.5	9927
479	37473	3	42	257.55	4414
480	836219	1	1	48.8	7723
481	996962	3	46	240.3	6183
482	613248	3	56	291.75	1183
483	164255	3	58	227.3	6971
484	302867	3	60	282.7	5734
485	988604	2	35	153.3	4631
486	192417	3	41	261.25	7406
487	92670	3	50	289.45	9154
488	121677	3	52	265.65	6509
489	61164	2	31	118.95	4552
490	299508	2	36	159.55	4680
491	774974	2	35	112.75	7232
492	298538	9	180	848.5	1290
493	765507	3	57	286.2	27
494	100704	2	31	187.3	7166
495	416801	2	23	196.6	8792
496	292815	2	34	170.1	1793
497	498928	3	54	220.2	7217
498	160984	2	30	183.3	3753
499	660144	2	37	134	2168
500	860504	3	56	253.8	236
501	717326	1	6	32	9623
502	4024	1	14	7.15	5128
503	323555	3	42	278.8	1454
504	133930	3	48	232.45	2898
505	508065	3	45	240.6	1136
506	428650	2	25	116.5	2558
507	566454	2	21	181.45	9864
508	594490	1	16	41.65	5295
509	14005	3	48	274	2789
510	343390	3	53	282.55	5571
511	323686	2	36	167.3	901
512	807356	3	57	235.4	9533
513	699065	2	21	134.8	1516
514	68716	2	25	139.25	2257
515	362360	2	39	198.15	7431
516	547375	3	41	245.5	8858
517	920860	2	31	117.95	474
518	481710	3	59	271	9903
519	753865	2	31	123.1	3648
520	66996	3	52	222.2	6627
521	120728	2	26	146.25	7685
522	230124	3	52	285.1	7930
523	821436	1	17	70.55	2223
524	739010	2	21	139.95	8144
525	804932	2	31	158	6764
526	271888	1	1	47.9	1048
527	333637	1	8	39.7	4449
528	254977	2	32	170.35	1691
529	71545	2	34	126.95	515
530	556307	2	38	163.3	4274
531	185180	9	170	805.4	1859
532	171726	5	82	413.9	6847
533	80278	3	59	281.85	7026
534	906957	3	49	203.9	9465
535	710259	1	19	62.35	402
536	726938	2	25	181.85	8073
537	224873	3	58	280.05	5256
538	932001	1	11	14.05	3805
539	920914	9	173	886.75	5473
540	847885	1	2	81.55	4004
541	517029	2	23	162.3	528
542	951328	3	53	229.2	884
543	246666	2	38	191.05	5332
544	57875	2	25	102.75	1980
545	561406	2	36	135.3	2621
546	361021	1	8	91.35	4009
547	720232	3	43	219.65	2318
548	731404	3	49	240.05	9973
549	354738	1	10	25.15	3390
550	403016	1	10	59.05	1892
551	632634	1	15	77.2	9602
552	961620	3	55	273.75	3954
553	164914	1	12	39.6	3324
554	635513	3	50	242.55	9417
555	16111	3	55	288.15	3988
556	745220	1	14	29.9	7731
557	30316	3	53	243	8248
558	192710	3	41	205.3	3490
559	159426	2	26	165.85	528
560	920931	2	38	189.45	8205
561	809186	2	24	152.35	1860
562	535806	3	56	274.95	5530
563	205855	1	18	16.65	6469
564	845496	3	57	209.8	8887
565	128859	2	26	145.5	8076
566	45299	1	2	4.85	551
567	493004	1	12	6.25	3636
568	903984	1	13	55.65	6911
569	320665	2	31	156.65	9383
570	895903	1	4	99.9	102
571	450948	8	142	703.15	1005
572	962902	2	25	130.15	8237
573	410667	3	47	276.5	9574
574	998864	2	30	103.2	2342
575	122732	3	42	270.85	3503
576	950316	3	48	209.25	771
577	12791	2	36	176.4	8384
578	192023	2	31	133.95	9354
579	16807	1	16	49.5	7934
580	647165	3	45	212.5	5046
581	898570	1	10	36.3	5501
582	224304	9	177	847.35	9741
583	647004	2	40	152.15	2280
584	638831	3	49	293.35	6677
585	553705	3	55	246.25	400
586	832252	1	15	20.8	1867
587	395455	1	11	93.35	7224
588	914062	1	3	57.85	8533
589	801110	2	40	177.3	7101
590	668329	3	55	244.45	8580
591	329263	2	38	133.85	8219
592	381475	3	48	260.75	249
593	22862	1	10	67	6945
594	414060	1	8	11.35	662
595	36003	1	1	99.7	4249
596	640245	3	52	271.65	9421
597	992083	1	11	0.75	2137
598	264280	1	7	71.6	8084
599	539070	2	39	100.45	4254
600	222438	3	55	252.6	6427
601	942872	2	39	178.45	1414
602	671402	1	6	59.35	4473
603	998877	3	52	263.8	8852
604	487393	2	25	199.5	2544
605	340224	2	29	186.3	5163
606	825775	2	29	194.5	7038
607	117161	3	53	246.8	7727
608	906331	1	17	41.6	5840
609	789633	2	26	152.2	9171
610	70330	2	34	163.85	3392
611	583950	3	44	243.3	396
612	966407	1	4	64.45	6714
613	778991	1	13	15.7	2354
614	452093	2	28	108.65	5577
615	800000	3	60	217.35	3203
616	894616	3	46	282.8	9017
617	722923	1	11	68.1	4221
618	892716	3	52	268.3	3434
619	183296	2	34	149.2	2554
620	464320	3	58	235.15	2318
621	525461	2	29	148.1	7602
622	662709	3	57	224.6	8302
623	929349	1	9	86	3997
624	101747	3	44	257.25	735
625	235689	2	28	123.15	3599
626	561061	3	47	278.9	2031
627	453179	6	106	544.4	6829
628	860685	3	52	272.4	8771
629	163985	2	32	149.35	7133
630	373993	3	49	234	950
631	649125	3	45	215.45	6503
632	688955	1	8	75.65	3632
633	879459	3	44	286.2	3199
634	306698	1	13	5.5	5529
635	929313	3	53	255.75	7801
636	778418	1	20	68	4844
637	661057	1	6	8.5	8337
638	323361	10	197	972.05	9183
639	755267	2	29	176.45	4924
640	334231	10	181	924.75	6698
641	287171	3	59	204.15	7036
642	795972	3	56	205.35	9324
643	532866	2	38	113.3	7260
644	20584	2	35	115.35	375
645	643183	3	46	258.85	6010
646	217900	2	27	167	2220
647	726581	2	32	108.8	9061
648	518211	3	59	248	8724
649	832351	1	20	63.25	3868
650	726015	2	21	130.95	665
651	692692	8	143	792.85	1994
652	428225	2	34	181.75	7305
653	939137	3	57	279.55	8401
654	262118	1	7	19.6	5729
655	129287	1	7	38.1	73
656	115800	1	14	62.9	2721
657	260487	1	17	85.35	2534
658	507725	2	28	165.75	3744
659	35339	1	20	89.5	9201
660	881069	1	13	39.55	6353
661	70314	2	28	110.5	5432
662	734541	2	24	101.25	9646
663	946668	1	11	86.4	519
664	916866	2	22	182.65	4244
665	358656	2	31	109.6	300
666	972567	3	41	258.65	3901
667	577506	1	19	33.65	6238
668	951187	3	48	281.4	6760
669	740861	2	39	153.05	1728
670	82239	3	52	233.9	5702
671	606333	3	47	262.3	9693
672	557209	1	13	74.3	8728
673	685482	3	56	268.25	6189
674	389572	2	33	175.05	6467
675	541890	3	54	247.7	7128
676	900915	2	39	103.05	2352
677	427312	3	51	212.8	2110
678	67798	3	54	288.3	863
679	499748	10	198	980.9	7747
680	631199	2	34	173.2	1998
681	972978	1	1	34.15	4044
682	317063	2	39	107.85	6816
683	784353	3	42	229.85	4979
684	120566	3	51	258.65	606
685	692439	3	44	222.75	5395
686	559869	3	57	230.55	9067
687	263771	10	191	925.6	8245
688	409310	2	32	178.25	6094
689	566449	3	51	222.75	6172
690	497137	10	182	914.9	5573
691	730825	1	16	88	5121
692	718491	1	9	93.05	932
693	876981	1	7	0.55	1932
694	280583	2	32	194.5	3923
695	123966	1	13	13.55	8834
696	248338	2	35	103.1	9004
697	901526	2	22	142.85	6712
698	297947	3	49	291.65	8926
699	909361	1	5	91.35	1127
700	211965	2	38	105.2	4404
701	723824	2	25	168.15	5439
702	641260	1	4	41.5	9279
703	403306	2	38	182.5	9861
704	43027	3	56	203.55	8105
705	132285	1	12	77.9	4365
706	581768	3	53	285.95	7224
707	144947	2	25	121.6	195
708	316066	2	24	169.6	851
709	363117	2	21	135.65	296
710	14667	3	60	248.35	7348
711	635207	2	36	141.5	7945
712	948730	1	15	6.7	5182
713	788880	2	21	136.4	2179
714	273908	1	18	59.1	2810
715	534409	1	16	46.7	3915
716	298316	2	25	122.4	7866
717	626723	2	38	174.25	4845
718	667990	1	14	55.25	1336
719	393315	1	18	31.7	5716
720	749055	3	53	277.75	8129
721	31405	3	50	212.2	5252
722	615159	3	42	207.05	6895
723	925568	3	47	211.45	4131
724	500596	3	57	287	2852
725	307884	2	35	103.25	1456
726	419166	3	41	259.7	3292
727	910914	2	38	126.2	4771
728	178207	1	8	32.7	5791
729	168110	2	30	128.5	181
730	594558	9	172	809.15	7743
731	272328	1	13	71	5488
732	166800	6	105	576.7	9694
733	563617	1	9	48.1	4773
734	85170	3	47	276.6	6478
735	688720	3	43	244.75	3853
736	749152	2	33	166.2	898
737	257342	1	13	72	5280
738	252680	2	26	131.75	7119
739	44032	2	21	144	3280
740	795355	1	4	28.85	4050
741	855576	1	1	26.55	2764
742	796038	10	187	966.15	4199
743	413540	2	37	189.9	2837
744	278269	3	50	218.65	5859
745	271015	1	11	67	3431
746	142314	2	35	112.8	805
747	486603	1	7	91.8	1835
748	281293	1	19	89.8	9676
749	91584	9	161	862.65	2445
750	813643	2	35	151.5	8954
751	492944	3	57	204.05	350
752	191603	1	6	92.65	9365
753	711317	8	154	744.65	2526
754	112416	9	176	897.95	7488
755	31428	1	13	65.95	123
756	681819	3	55	211.95	7858
757	877709	1	10	83	9764
758	22612	1	15	19.5	7153
759	201174	1	7	58.9	5769
760	285913	1	16	41.6	3779
761	458347	3	57	215.75	6095
762	850490	1	14	12	6068
763	255001	2	35	159.3	8820
764	382670	1	19	98.75	7487
765	510411	3	50	240.25	6318
766	130866	9	168	899.95	4103
767	377407	1	9	29.55	9284
768	821341	2	25	144.85	8939
769	324882	4	80	357.05	5547
770	583331	1	2	50.65	7177
771	580019	1	17	35	1662
772	641588	3	59	277.95	2808
773	382309	2	36	118.85	9874
774	538071	4	64	314	9687
775	420058	2	27	130.45	6436
776	413520	1	12	19.75	5219
777	811744	3	57	263.45	1896
778	805469	2	39	188.65	2704
779	252168	3	42	291.6	2112
780	495873	9	179	897.95	6606
781	126707	1	10	50.35	2181
782	677172	3	56	286.95	2514
783	132862	2	40	153.15	3739
784	853651	3	43	215.05	3182
785	19797	1	1	67.25	1973
786	209453	1	3	80.25	7034
787	535232	2	22	145.9	7227
788	544384	1	14	21.45	4667
789	843476	2	28	158.45	27
790	385936	2	32	137.7	4185
791	384346	3	48	292.35	7617
792	26029	3	45	268.15	5886
793	422474	3	45	278.55	7870
794	437323	2	35	159.1	9277
795	579443	1	19	43.65	1080
796	503171	4	78	338.25	5280
797	213698	1	14	67.75	7301
798	336210	2	21	112.5	1073
799	360559	9	165	870.25	1591
800	36110	2	22	130.4	7020
801	862985	1	6	49.55	3805
802	510600	2	30	132.05	4276
803	546738	1	16	8.25	7714
804	864560	2	21	149.3	1732
805	742095	3	54	212.75	3836
806	144898	2	39	157.9	8238
807	33551	1	9	91.5	1045
808	594700	4	72	361.4	877
809	497023	1	18	61.6	2083
810	112106	3	54	254.55	5503
811	321941	3	52	200.6	8510
812	670272	3	57	238.25	5182
813	54538	2	26	178.4	4690
814	624529	9	166	862.8	4967
815	128927	1	2	98.25	932
816	441678	3	52	288.5	6795
817	770640	1	3	47.9	7734
818	738416	2	27	123.45	3472
819	323585	3	52	245.25	1350
820	331627	3	45	255.05	8688
821	519338	1	10	3.25	6717
822	864769	3	52	293.75	2383
823	824308	2	27	155.25	3035
824	421006	3	58	203	807
825	852450	1	15	28.7	7255
826	963761	2	38	150.65	6679
827	912540	1	3	88.1	2226
828	327289	1	9	16.7	4022
829	598549	4	62	321.2	7989
830	816335	2	39	169	4695
831	839282	3	51	227.3	3083
832	164877	3	49	247.25	1241
833	809764	3	52	263.65	3482
834	336069	1	7	13.15	569
835	454357	1	19	64.05	2696
836	941759	3	46	277.75	3128
837	833330	3	49	249.05	8169
838	368940	2	37	164.8	2739
839	55068	2	21	105.55	4223
840	744198	2	22	175.15	6252
841	502235	1	17	12.2	5846
842	972686	1	5	84.05	5578
843	465804	3	57	245.75	8947
844	190515	2	33	193.2	956
845	11659	1	9	79.95	5103
846	547564	7	130	661.95	7462
847	550115	2	22	158.55	3652
848	349287	3	42	224.9	9181
849	339152	2	37	138.2	7182
850	204794	3	44	277.85	9216
851	21424	2	33	134.75	3879
852	635181	3	60	255.5	4646
853	479432	1	7	10.6	7502
854	661615	1	15	94.05	5316
855	101051	2	26	121.45	3007
856	445230	10	188	992.4	8584
857	317953	3	50	277.1	3836
858	709213	1	4	88.15	9362
859	722492	3	43	242.4	1703
860	206602	3	53	263.7	9786
861	234157	3	55	208.25	5346
862	649980	3	53	241.4	35
863	453123	1	8	25.2	459
864	596485	3	59	239.7	1851
865	111628	3	57	290.4	125
866	317277	10	200	952.7	6263
867	485187	2	33	152.1	9122
868	106635	2	35	142.45	3932
869	356781	3	45	252.65	7321
870	365852	3	54	219.4	7449
871	252538	3	47	268.3	4572
872	620744	3	56	205.15	9474
873	648317	3	60	233.3	8092
874	403576	2	36	132	2479
875	120643	1	7	100	8395
876	686117	1	19	7.55	229
877	303100	1	7	18.75	9064
878	847875	1	2	71.6	9679
879	410731	2	34	133.35	326
880	38761	1	10	50.2	7985
881	167951	1	11	38.6	9611
882	366999	3	54	290.5	2289
883	113527	1	16	36.55	2206
884	823831	2	34	196.05	5033
885	698471	1	17	94.8	2581
886	632427	1	16	91.25	6034
